1588 [D loss: 0.933671, acc.: 54.69%, op_acc: 90.62%] [G loss: 0.935607]
1589 [D loss: 0.942486, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.953642]
1590 [D loss: 0.819291, acc.: 71.88%, op_acc: 95.31%] [G loss: 1.019483]
1591 [D loss: 0.905287, acc.: 57.81%, op_acc: 93.75%] [G loss: 1.011728]
1592 [D loss: 0.812806, acc.: 67.19%, op_acc: 96.88%] [G loss: 0.873033]
1593 [D loss: 0.876571, acc.: 64.06%, op_acc: 90.62%] [G loss: 0.859806]
1594 [D loss: 0.994464, acc.: 54.69%, op_acc: 92.19%] [G loss: 0.830431]
1595 [D loss: 0.920888, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.885658]
1596 [D loss: 1.001413, acc.: 57.81%, op_acc: 87.50%] [G loss: 0.807277]
1597 [D loss: 0.798581, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.836118]
1598 [D loss: 0.973463, acc.: 54.69%, op_acc: 89.06%] [G loss: 0.898340]
1599 [D loss: 1.075680, acc.: 43.75%, op_acc: 85.94%] [G loss: 1.036144]
1600 [D loss: 1.041401, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.858432]
1601 [D loss: 0.826935, acc.: 53.12%, op_acc: 100.00%] [G loss: 0.757068]
1602 [D loss: 1.040496, acc.: 43.75%, op_acc: 87.50%] [G loss: 0.830801]
1603 [D loss: 0.914976, acc.: 51.56%, op_acc: 92.19%] [G loss: 0.931815]
1604 [D loss: 1.044885, acc.: 42.19%, op_acc: 93.75%] [G loss: 0.800468]
1605 [D loss: 1.049004, acc.: 51.56%, op_acc: 87.50%] [G loss: 0.874982]
1606 [D loss: 1.152644, acc.: 40.62%, op_acc: 84.38%] [G loss: 0.780844]
1607 [D loss: 0.900804, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.912212]
1608 [D loss: 0.817727, acc.: 59.38%, op_acc: 93.75%] [G loss: 0.968179]
1609 [D loss: 0.947122, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.819764]
1610 [D loss: 0.816870, acc.: 62.50%, op_acc: 96.88%] [G loss: 0.926467]
1611 [D loss: 0.954071, acc.: 54.69%, op_acc: 92.19%] [G loss: 0.916800]
1612 [D loss: 0.916872, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.852510]
1613 [D loss: 0.913766, acc.: 60.94%, op_acc: 92.19%] [G loss: 1.019007]
1614 [D loss: 1.023918, acc.: 46.88%, op_acc: 93.75%] [G loss: 0.805150]
1615 [D loss: 0.868386, acc.: 56.25%, op_acc: 90.62%] [G loss: 0.748755]
1616 [D loss: 0.869832, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.950398]
1617 [D loss: 0.920825, acc.: 59.38%, op_acc: 93.75%] [G loss: 1.016143]
1618 [D loss: 0.812819, acc.: 46.88%, op_acc: 98.44%] [G loss: 0.881850]
1619 [D loss: 0.930314, acc.: 50.00%, op_acc: 92.19%] [G loss: 0.847909]
1620 [D loss: 0.985085, acc.: 60.94%, op_acc: 89.06%] [G loss: 0.906669]
1621 [D loss: 1.267008, acc.: 62.50%, op_acc: 89.06%] [G loss: 0.776552]
1622 [D loss: 0.884255, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.923890]
1623 [D loss: 1.091974, acc.: 56.25%, op_acc: 85.94%] [G loss: 1.002880]
1624 [D loss: 0.887920, acc.: 53.12%, op_acc: 96.88%] [G loss: 0.863568]
1625 [D loss: 0.947296, acc.: 54.69%, op_acc: 90.62%] [G loss: 1.077965]
1626 [D loss: 0.909536, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.934882]
1627 [D loss: 1.062200, acc.: 53.12%, op_acc: 89.06%] [G loss: 0.942579]
1628 [D loss: 0.884501, acc.: 76.56%, op_acc: 90.62%] [G loss: 0.885439]
1629 [D loss: 1.007565, acc.: 59.38%, op_acc: 93.75%] [G loss: 0.936783]
1630 [D loss: 0.926373, acc.: 48.44%, op_acc: 93.75%] [G loss: 0.790825]
1631 [D loss: 0.917808, acc.: 53.12%, op_acc: 95.31%] [G loss: 0.899304]
1632 [D loss: 0.893927, acc.: 62.50%, op_acc: 89.06%] [G loss: 0.966835]
1633 [D loss: 0.872625, acc.: 56.25%, op_acc: 93.75%] [G loss: 0.716400]
1634 [D loss: 1.075806, acc.: 60.94%, op_acc: 84.38%] [G loss: 1.028537]
1635 [D loss: 0.894926, acc.: 67.19%, op_acc: 90.62%] [G loss: 0.927897]
1636 [D loss: 0.725664, acc.: 57.81%, op_acc: 98.44%] [G loss: 0.879104]
1637 [D loss: 1.100343, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.897428]
1638 [D loss: 0.959049, acc.: 56.25%, op_acc: 90.62%] [G loss: 0.916573]
1639 [D loss: 0.827625, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.824864]
1640 [D loss: 0.994952, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.833977]
1641 [D loss: 0.919555, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.821708]
1642 [D loss: 0.899026, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.943076]
1643 [D loss: 0.989992, acc.: 43.75%, op_acc: 89.06%] [G loss: 0.768816]
1644 [D loss: 1.028892, acc.: 54.69%, op_acc: 92.19%] [G loss: 0.981528]
1645 [D loss: 0.943060, acc.: 54.69%, op_acc: 92.19%] [G loss: 0.897421]
1646 [D loss: 1.219519, acc.: 39.06%, op_acc: 87.50%] [G loss: 1.038033]
1647 [D loss: 0.978559, acc.: 46.88%, op_acc: 92.19%] [G loss: 0.941268]
1648 [D loss: 0.997353, acc.: 56.25%, op_acc: 90.62%] [G loss: 0.872416]
1649 [D loss: 0.978200, acc.: 75.00%, op_acc: 85.94%] [G loss: 0.881118]
1650 [D loss: 1.071220, acc.: 46.88%, op_acc: 89.06%] [G loss: 0.844881]
1651 [D loss: 1.096717, acc.: 56.25%, op_acc: 87.50%] [G loss: 0.781074]
1652 [D loss: 1.026132, acc.: 46.88%, op_acc: 92.19%] [G loss: 0.809682]
1653 [D loss: 0.966982, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.899209]
1654 [D loss: 0.839288, acc.: 57.81%, op_acc: 98.44%] [G loss: 0.759091]
1655 [D loss: 0.959824, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.748070]
1656 [D loss: 1.027053, acc.: 43.75%, op_acc: 92.19%] [G loss: 0.845573]
1657 [D loss: 0.978710, acc.: 51.56%, op_acc: 90.62%] [G loss: 0.914792]
1658 [D loss: 0.972122, acc.: 54.69%, op_acc: 90.62%] [G loss: 0.882208]
1659 [D loss: 0.984208, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.961442]
1660 [D loss: 0.794471, acc.: 64.06%, op_acc: 98.44%] [G loss: 0.908229]
1661 [D loss: 0.986625, acc.: 60.94%, op_acc: 90.62%] [G loss: 1.177150]
1662 [D loss: 1.040930, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.856135]
1663 [D loss: 0.895440, acc.: 46.88%, op_acc: 95.31%] [G loss: 0.914775]
1664 [D loss: 1.003662, acc.: 68.75%, op_acc: 87.50%] [G loss: 0.917697]
1665 [D loss: 1.025321, acc.: 57.81%, op_acc: 89.06%] [G loss: 0.982604]
1666 [D loss: 0.780928, acc.: 76.56%, op_acc: 92.19%] [G loss: 0.973611]
1667 [D loss: 0.757989, acc.: 68.75%, op_acc: 93.75%] [G loss: 0.991600]
1668 [D loss: 1.019142, acc.: 53.12%, op_acc: 90.62%] [G loss: 0.859320]
1669 [D loss: 0.857728, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.835936]
1670 [D loss: 1.174278, acc.: 48.44%, op_acc: 93.75%] [G loss: 1.008301]
1671 [D loss: 0.882651, acc.: 67.19%, op_acc: 89.06%] [G loss: 0.870811]
1672 [D loss: 0.922820, acc.: 50.00%, op_acc: 90.62%] [G loss: 1.030153]
1673 [D loss: 1.225932, acc.: 51.56%, op_acc: 84.38%] [G loss: 0.951864]
1674 [D loss: 1.080896, acc.: 57.81%, op_acc: 87.50%] [G loss: 0.925428]
1675 [D loss: 1.087557, acc.: 59.38%, op_acc: 89.06%] [G loss: 0.824400]
1676 [D loss: 0.764148, acc.: 65.62%, op_acc: 96.88%] [G loss: 0.869269]
1677 [D loss: 1.021611, acc.: 42.19%, op_acc: 93.75%] [G loss: 0.864019]
1678 [D loss: 1.021807, acc.: 51.56%, op_acc: 89.06%] [G loss: 0.897040]
1679 [D loss: 0.881355, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.867862]
1680 [D loss: 0.831919, acc.: 67.19%, op_acc: 93.75%] [G loss: 0.888110]
1681 [D loss: 1.072598, acc.: 56.25%, op_acc: 90.62%] [G loss: 0.819634]
1682 [D loss: 0.805522, acc.: 65.62%, op_acc: 96.88%] [G loss: 0.958458]
1683 [D loss: 1.055472, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.802186]
1684 [D loss: 0.870043, acc.: 62.50%, op_acc: 95.31%] [G loss: 1.019457]
1685 [D loss: 0.965273, acc.: 53.12%, op_acc: 95.31%] [G loss: 0.896409]
1686 [D loss: 0.882655, acc.: 56.25%, op_acc: 93.75%] [G loss: 0.928539]
1687 [D loss: 0.800601, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.953039]
1688 [D loss: 1.243075, acc.: 54.69%, op_acc: 87.50%] [G loss: 0.839281]
1689 [D loss: 1.060975, acc.: 48.44%, op_acc: 92.19%] [G loss: 0.834422]
1690 [D loss: 0.973027, acc.: 50.00%, op_acc: 93.75%] [G loss: 0.722756]
1691 [D loss: 0.791046, acc.: 70.31%, op_acc: 95.31%] [G loss: 0.952229]
1692 [D loss: 0.999524, acc.: 56.25%, op_acc: 89.06%] [G loss: 0.988253]
1693 [D loss: 0.910907, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.967376]
1694 [D loss: 0.831962, acc.: 60.94%, op_acc: 93.75%] [G loss: 0.879326]
1695 [D loss: 0.957451, acc.: 64.06%, op_acc: 92.19%] [G loss: 0.837498]
1696 [D loss: 1.123250, acc.: 45.31%, op_acc: 89.06%] [G loss: 0.980155]
1697 [D loss: 0.910964, acc.: 59.38%, op_acc: 93.75%] [G loss: 0.891054]
1698 [D loss: 1.000149, acc.: 54.69%, op_acc: 89.06%] [G loss: 0.867000]
1699 [D loss: 1.023216, acc.: 45.31%, op_acc: 92.19%] [G loss: 0.915234]
1700 [D loss: 1.104209, acc.: 40.62%, op_acc: 87.50%] [G loss: 0.819595]
1701 [D loss: 1.201921, acc.: 67.19%, op_acc: 82.81%] [G loss: 1.004926]
1702 [D loss: 0.769124, acc.: 60.94%, op_acc: 96.88%] [G loss: 0.847715]
1703 [D loss: 0.941497, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.887277]
1704 [D loss: 0.950082, acc.: 62.50%, op_acc: 89.06%] [G loss: 0.854993]
1705 [D loss: 0.796940, acc.: 73.44%, op_acc: 92.19%] [G loss: 0.839521]
1706 [D loss: 0.823584, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.813573]
1707 [D loss: 1.192346, acc.: 50.00%, op_acc: 81.25%] [G loss: 0.889959]
1708 [D loss: 0.890003, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.806197]
1709 [D loss: 1.046783, acc.: 51.56%, op_acc: 92.19%] [G loss: 0.844477]
1710 [D loss: 0.739692, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.880693]
1711 [D loss: 0.994814, acc.: 46.88%, op_acc: 89.06%] [G loss: 0.783837]
1712 [D loss: 0.883833, acc.: 60.94%, op_acc: 89.06%] [G loss: 0.858524]
1713 [D loss: 1.106474, acc.: 54.69%, op_acc: 87.50%] [G loss: 0.816692]
1714 [D loss: 0.896214, acc.: 46.88%, op_acc: 96.88%] [G loss: 0.871965]
1715 [D loss: 0.839775, acc.: 54.69%, op_acc: 95.31%] [G loss: 0.810367]
1716 [D loss: 0.888333, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.647043]
1717 [D loss: 0.984516, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.851440]
1718 [D loss: 0.897437, acc.: 60.94%, op_acc: 92.19%] [G loss: 1.077792]
1719 [D loss: 0.975451, acc.: 62.50%, op_acc: 87.50%] [G loss: 0.917411]
1720 [D loss: 1.041852, acc.: 48.44%, op_acc: 90.62%] [G loss: 0.812663]
1721 [D loss: 1.173812, acc.: 56.25%, op_acc: 89.06%] [G loss: 0.876534]
1722 [D loss: 0.865798, acc.: 50.00%, op_acc: 95.31%] [G loss: 0.832621]
1723 [D loss: 1.073430, acc.: 59.38%, op_acc: 87.50%] [G loss: 0.848703]
1724 [D loss: 0.996418, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.793237]
1725 [D loss: 0.806944, acc.: 51.56%, op_acc: 95.31%] [G loss: 0.847107]
1726 [D loss: 1.060991, acc.: 43.75%, op_acc: 92.19%] [G loss: 0.870843]
1727 [D loss: 0.863376, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.864243]
1728 [D loss: 1.045521, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.892778]
1729 [D loss: 1.018112, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.856326]
1730 [D loss: 1.014855, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.933441]
1731 [D loss: 0.788069, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.802273]
1732 [D loss: 0.980249, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.987347]
1733 [D loss: 0.873989, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.878874]
1734 [D loss: 0.928331, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.991609]
1735 [D loss: 0.889770, acc.: 53.12%, op_acc: 95.31%] [G loss: 1.001038]
1736 [D loss: 0.821715, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.930309]
1737 [D loss: 0.836761, acc.: 73.44%, op_acc: 92.19%] [G loss: 0.857930]
1738 [D loss: 0.862112, acc.: 68.75%, op_acc: 93.75%] [G loss: 0.897004]
1739 [D loss: 0.910867, acc.: 67.19%, op_acc: 89.06%] [G loss: 0.945935]
1740 [D loss: 0.954139, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.946682]
1741 [D loss: 0.815414, acc.: 65.62%, op_acc: 92.19%] [G loss: 0.904120]
1742 [D loss: 0.935707, acc.: 59.38%, op_acc: 92.19%] [G loss: 0.849249]
1743 [D loss: 1.158977, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.900213]
1744 [D loss: 0.825554, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.836576]
1745 [D loss: 1.047535, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.889843]
1746 [D loss: 1.120949, acc.: 57.81%, op_acc: 89.06%] [G loss: 0.940899]
1747 [D loss: 0.900223, acc.: 57.81%, op_acc: 93.75%] [G loss: 0.835282]
1748 [D loss: 0.978353, acc.: 53.12%, op_acc: 90.62%] [G loss: 0.862827]
1749 [D loss: 0.835853, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.764560]
1750 [D loss: 0.964621, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.978095]
1751 [D loss: 1.045612, acc.: 35.94%, op_acc: 90.62%] [G loss: 0.861712]
1752 [D loss: 0.812319, acc.: 64.06%, op_acc: 93.75%] [G loss: 0.861535]
1753 [D loss: 0.941112, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.915883]
1754 [D loss: 0.839464, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.854115]
1755 [D loss: 0.821112, acc.: 64.06%, op_acc: 95.31%] [G loss: 1.039213]
1756 [D loss: 0.841346, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.897319]
1757 [D loss: 0.965849, acc.: 60.94%, op_acc: 90.62%] [G loss: 1.053394]
1758 [D loss: 0.916770, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.692888]
1759 [D loss: 0.894883, acc.: 65.62%, op_acc: 90.62%] [G loss: 0.843232]
1760 [D loss: 0.887935, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.922912]
1761 [D loss: 1.106900, acc.: 40.62%, op_acc: 90.62%] [G loss: 0.853446]
1762 [D loss: 1.008814, acc.: 42.19%, op_acc: 90.62%] [G loss: 0.888332]
1763 [D loss: 1.115413, acc.: 50.00%, op_acc: 87.50%] [G loss: 0.748524]
1764 [D loss: 1.054975, acc.: 56.25%, op_acc: 90.62%] [G loss: 0.800111]
1765 [D loss: 0.969521, acc.: 64.06%, op_acc: 92.19%] [G loss: 0.936389]
1766 [D loss: 1.062964, acc.: 60.94%, op_acc: 90.62%] [G loss: 1.040796]
1767 [D loss: 0.807706, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.918185]
1768 [D loss: 0.814004, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.878244]
1769 [D loss: 1.016767, acc.: 59.38%, op_acc: 92.19%] [G loss: 0.777639]
1770 [D loss: 1.010041, acc.: 51.56%, op_acc: 90.62%] [G loss: 0.941950]
1771 [D loss: 0.829579, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.914286]
1772 [D loss: 0.919813, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.815500]
1773 [D loss: 1.012465, acc.: 51.56%, op_acc: 90.62%] [G loss: 0.927882]
1774 [D loss: 1.053273, acc.: 53.12%, op_acc: 90.62%] [G loss: 0.901712]
1775 [D loss: 0.961938, acc.: 53.12%, op_acc: 95.31%] [G loss: 0.788816]
1776 [D loss: 0.850194, acc.: 67.19%, op_acc: 93.75%] [G loss: 0.912289]
1777 [D loss: 0.938058, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.969966]
1778 [D loss: 0.926462, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.890313]
1779 [D loss: 0.909672, acc.: 56.25%, op_acc: 89.06%] [G loss: 0.985096]
1780 [D loss: 0.950961, acc.: 51.56%, op_acc: 92.19%] [G loss: 0.891767]
1781 [D loss: 1.046713, acc.: 42.19%, op_acc: 95.31%] [G loss: 0.774168]
1782 [D loss: 0.838218, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.976224]
1783 [D loss: 0.959368, acc.: 51.56%, op_acc: 92.19%] [G loss: 0.870216]
1784 [D loss: 0.900571, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.961317]
1785 [D loss: 0.990809, acc.: 54.69%, op_acc: 89.06%] [G loss: 0.906409]
1786 [D loss: 0.789593, acc.: 65.62%, op_acc: 95.31%] [G loss: 0.902896]
1787 [D loss: 0.835160, acc.: 59.38%, op_acc: 92.19%] [G loss: 0.884328]
1788 [D loss: 0.814118, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.777779]
1789 [D loss: 0.987477, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.878744]
1790 [D loss: 0.793487, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.796211]
1791 [D loss: 1.227983, acc.: 53.12%, op_acc: 89.06%] [G loss: 0.942971]
1792 [D loss: 0.932426, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.932861]
1793 [D loss: 0.885003, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.953135]
1794 [D loss: 0.742904, acc.: 71.88%, op_acc: 95.31%] [G loss: 0.893474]
1795 [D loss: 0.962325, acc.: 57.81%, op_acc: 89.06%] [G loss: 0.860936]
1796 [D loss: 0.846456, acc.: 50.00%, op_acc: 98.44%] [G loss: 0.898983]
1797 [D loss: 0.920936, acc.: 64.06%, op_acc: 92.19%] [G loss: 0.967261]
1798 [D loss: 0.981016, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.850931]
1799 [D loss: 0.934312, acc.: 50.00%, op_acc: 98.44%] [G loss: 0.915088]
1800 [D loss: 0.810505, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.898342]
1801 [D loss: 0.965391, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.931431]
1802 [D loss: 0.826653, acc.: 57.81%, op_acc: 93.75%] [G loss: 0.814036]
1803 [D loss: 0.839163, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.857037]
1804 [D loss: 0.935830, acc.: 60.94%, op_acc: 87.50%] [G loss: 0.902580]
1805 [D loss: 0.769475, acc.: 67.19%, op_acc: 95.31%] [G loss: 0.857285]
1806 [D loss: 0.809315, acc.: 67.19%, op_acc: 92.19%] [G loss: 0.903387]
1807 [D loss: 0.902545, acc.: 48.44%, op_acc: 95.31%] [G loss: 0.905542]
1808 [D loss: 0.938171, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.759881]
1809 [D loss: 1.007969, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.872355]
1810 [D loss: 1.001556, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.769145]
1811 [D loss: 0.845429, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.914504]
1812 [D loss: 0.941083, acc.: 54.69%, op_acc: 90.62%] [G loss: 0.812218]
1813 [D loss: 0.791246, acc.: 59.38%, op_acc: 98.44%] [G loss: 0.829486]
1814 [D loss: 1.155823, acc.: 62.50%, op_acc: 89.06%] [G loss: 0.790714]
1815 [D loss: 0.940252, acc.: 56.25%, op_acc: 89.06%] [G loss: 0.908333]
1816 [D loss: 0.817440, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.899829]
1817 [D loss: 0.887168, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.901507]
1818 [D loss: 1.006789, acc.: 45.31%, op_acc: 93.75%] [G loss: 0.941312]
1819 [D loss: 1.019443, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.926709]
1820 [D loss: 0.879719, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.861244]
1821 [D loss: 0.941566, acc.: 46.88%, op_acc: 93.75%] [G loss: 0.873016]
1822 [D loss: 0.964583, acc.: 56.25%, op_acc: 93.75%] [G loss: 0.833323]
1823 [D loss: 0.941951, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.723039]
1824 [D loss: 1.025774, acc.: 46.88%, op_acc: 89.06%] [G loss: 0.957865]
1825 [D loss: 0.883508, acc.: 46.88%, op_acc: 90.62%] [G loss: 0.765663]
1826 [D loss: 0.912688, acc.: 42.19%, op_acc: 95.31%] [G loss: 0.856928]
1827 [D loss: 0.932651, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.911390]
1828 [D loss: 0.933233, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.958632]
1829 [D loss: 1.046177, acc.: 42.19%, op_acc: 89.06%] [G loss: 0.826948]
1830 [D loss: 1.024415, acc.: 43.75%, op_acc: 92.19%] [G loss: 0.867784]
1831 [D loss: 0.866141, acc.: 53.12%, op_acc: 93.75%] [G loss: 0.911445]
1832 [D loss: 0.811999, acc.: 62.50%, op_acc: 96.88%] [G loss: 0.750529]
1833 [D loss: 1.171248, acc.: 60.94%, op_acc: 89.06%] [G loss: 0.926096]
1834 [D loss: 0.968764, acc.: 56.25%, op_acc: 93.75%] [G loss: 0.799866]
1835 [D loss: 0.796074, acc.: 56.25%, op_acc: 96.88%] [G loss: 0.826100]
1836 [D loss: 0.943923, acc.: 45.31%, op_acc: 93.75%] [G loss: 0.853983]
1837 [D loss: 1.134626, acc.: 54.69%, op_acc: 89.06%] [G loss: 0.855233]
1838 [D loss: 1.057938, acc.: 54.69%, op_acc: 90.62%] [G loss: 0.937592]
1839 [D loss: 0.967020, acc.: 54.69%, op_acc: 90.62%] [G loss: 0.828580]
1840 [D loss: 1.010204, acc.: 53.12%, op_acc: 93.75%] [G loss: 0.840901]
1841 [D loss: 1.038350, acc.: 45.31%, op_acc: 90.62%] [G loss: 0.779314]
1842 [D loss: 0.917047, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.881739]
1843 [D loss: 1.224702, acc.: 51.56%, op_acc: 85.94%] [G loss: 0.904203]
1844 [D loss: 0.909556, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.827993]
1845 [D loss: 0.927720, acc.: 75.00%, op_acc: 87.50%] [G loss: 0.991778]
1846 [D loss: 0.934438, acc.: 45.31%, op_acc: 95.31%] [G loss: 0.748766]
1847 [D loss: 0.971221, acc.: 54.69%, op_acc: 92.19%] [G loss: 1.080714]
1848 [D loss: 0.975457, acc.: 48.44%, op_acc: 93.75%] [G loss: 0.820462]
1849 [D loss: 1.003328, acc.: 48.44%, op_acc: 90.62%] [G loss: 0.868515]
1850 [D loss: 0.917097, acc.: 60.94%, op_acc: 89.06%] [G loss: 1.003774]
1851 [D loss: 1.145235, acc.: 51.56%, op_acc: 92.19%] [G loss: 0.817030]
1852 [D loss: 0.802744, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.887707]
1853 [D loss: 0.928140, acc.: 53.12%, op_acc: 93.75%] [G loss: 0.930059]
1854 [D loss: 0.814240, acc.: 54.69%, op_acc: 95.31%] [G loss: 0.840717]
1855 [D loss: 1.009648, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.936755]
1856 [D loss: 0.868844, acc.: 56.25%, op_acc: 93.75%] [G loss: 0.945048]
1857 [D loss: 1.138075, acc.: 46.88%, op_acc: 87.50%] [G loss: 0.977158]
1858 [D loss: 0.869004, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.992062]
1859 [D loss: 1.027297, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.776814]
1860 [D loss: 0.877299, acc.: 53.12%, op_acc: 95.31%] [G loss: 0.844770]
1861 [D loss: 0.851087, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.846985]
1862 [D loss: 1.076720, acc.: 51.56%, op_acc: 89.06%] [G loss: 0.762484]
1863 [D loss: 0.979673, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.828325]
1864 [D loss: 0.857496, acc.: 60.94%, op_acc: 96.88%] [G loss: 0.762999]
1865 [D loss: 1.177550, acc.: 53.12%, op_acc: 87.50%] [G loss: 0.990259]
1866 [D loss: 0.895804, acc.: 62.50%, op_acc: 89.06%] [G loss: 0.913981]
1867 [D loss: 0.893283, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.876478]
1868 [D loss: 0.927804, acc.: 62.50%, op_acc: 90.62%] [G loss: 0.949982]
1869 [D loss: 1.135094, acc.: 46.88%, op_acc: 90.62%] [G loss: 0.802030]
1870 [D loss: 0.743302, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.822122]
1871 [D loss: 0.927710, acc.: 51.56%, op_acc: 95.31%] [G loss: 0.762181]
1872 [D loss: 0.898990, acc.: 51.56%, op_acc: 93.75%] [G loss: 0.928115]
1873 [D loss: 1.041890, acc.: 56.25%, op_acc: 87.50%] [G loss: 0.822285]
1874 [D loss: 0.875277, acc.: 64.06%, op_acc: 90.62%] [G loss: 0.994891]
1875 [D loss: 0.855989, acc.: 50.00%, op_acc: 96.88%] [G loss: 0.808133]
1876 [D loss: 0.989376, acc.: 57.81%, op_acc: 90.62%] [G loss: 0.997744]
1877 [D loss: 1.100350, acc.: 54.69%, op_acc: 85.94%] [G loss: 0.840752]
1878 [D loss: 1.017885, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.889322]
1879 [D loss: 0.924907, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.872689]
1880 [D loss: 1.077380, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.904508]
1881 [D loss: 0.778106, acc.: 59.38%, op_acc: 98.44%] [G loss: 0.875917]
1882 [D loss: 0.905550, acc.: 60.94%, op_acc: 90.62%] [G loss: 0.837645]
1883 [D loss: 0.937490, acc.: 57.81%, op_acc: 89.06%] [G loss: 0.834194]
1884 [D loss: 0.957915, acc.: 59.38%, op_acc: 90.62%] [G loss: 0.890493]
